"File","Line","Function","SourceMode","SourceCase","TargetMode","Assignment","Evidence"
"src\zedit.c","819","zedit_parse","","'Y'","ZEDIT_REFERENCES","OLC_MODE(d)","OLC_MODE(d) = ZEDIT_REFERENCES;"
"src\zedit.c","825","zedit_parse","","'E'","ZEDIT_CHANGE_ENTRY","OLC_MODE(d)","OLC_MODE(d) = ZEDIT_CHANGE_ENTRY;"
"src\zedit.c","831","zedit_parse","","'D'","ZEDIT_DELETE_ENTRY","OLC_MODE(d)","OLC_MODE(d) = ZEDIT_DELETE_ENTRY;"
"src\zedit.c","837","zedit_parse","","'Z'","ZEDIT_ZONE_NAME","OLC_MODE(d)","OLC_MODE(d) = ZEDIT_ZONE_NAME;"
"src\zedit.c","842","zedit_parse","","'1'","ZEDIT_ZONE_BUILDERS","OLC_MODE(d)","OLC_MODE(d) = ZEDIT_ZONE_BUILDERS;"
"src\zedit.c","851","zedit_parse","","'B'","ZEDIT_ZONE_BOT","OLC_MODE(d)","OLC_MODE(d) = ZEDIT_ZONE_BOT;"
"src\zedit.c","861","zedit_parse","","'T'","ZEDIT_ZONE_TOP","OLC_MODE(d)","OLC_MODE(d) = ZEDIT_ZONE_TOP;"
"src\zedit.c","868","zedit_parse","","'L'","ZEDIT_ZONE_LIFE","OLC_MODE(d)","OLC_MODE(d) = ZEDIT_ZONE_LIFE;"
"src\zedit.c","878","zedit_parse","","'R'","ZEDIT_ZONE_RESET","OLC_MODE(d)","OLC_MODE(d) = ZEDIT_ZONE_RESET;"
"src\zedit.c","903","zedit_parse","","","ZEDIT_LEV_MIN","OLC_MODE(d)","OLC_MODE(d) = ZEDIT_LEV_MIN;"
"src\zedit.c","907","zedit_parse","","","ZEDIT_LEV_MAX","OLC_MODE(d)","OLC_MODE(d) = ZEDIT_LEV_MAX;"
"src\zedit.c","998","zedit_parse","ZEDIT_COMMAND_TYPE","ZEDIT_COMMAND_TYPE","ZEDIT_IF_FLAG","OLC_MODE(d)","OLC_MODE(d) = ZEDIT_IF_FLAG;"
"src\zedit.c","1098","zedit_parse","","'V'","ZEDIT_SARG1","OLC_MODE(d)","OLC_MODE(d) = ZEDIT_SARG1;"
"src\zedit.c","1187","zedit_parse","ZEDIT_SARG1","ZEDIT_SARG1","ZEDIT_SARG2","OLC_MODE(d)","OLC_MODE(d) = ZEDIT_SARG2;"
